start_id|end_id
0|14
687194767361|14
618475290626|14
755914244099|14
343597383684|14
137438953477|14
6|14
893353197575|14
687194767368|14
893353197577|14
962072674314|14
343597383691|14
618475290636|14
824633720845|14
687194767374|14
618475290639|14
412316860432|14
68719476753|14
618475290642|14
1168231104531|14
1168231104532|14
412316860437|14
22|14
412316860439|14
343597383704|14
618475290649|14
481036337178|14
1168231104539|14
412316860444|14
412316860445|14
68719476766|14
549755813919|14
481036337184|14
549755813921|14
412316860450|14
343597383715|14
481036337188|14
37|16
38|27
39|33
40|42
962072674345|42
1030792151082|42
687194767403|42
893353197612|42
687194767405|42
343597383726|42
68719476783|42
549755813936|42
137438953521|42
206158430258|42
1168231104563|42
1030792151092|42
1168231104565|42
206158430262|42
687194767415|42
824633720888|42
343597383737|42
68719476794|42
618475290683|42
412316860476|42
343597383741|42
687194767422|42
412316860479|42
137438953536|42
618475290689|42
893353197634|42
618475290691|42
549755813956|42
687194767429|42
481036337222|42
755914244167|42
274877907016|42
618475290697|42
893353197642|42
343597383755|42
76|46
1030792151117|46
206158430286|46
1099511627855|46
137438953552|46
1099511627857|46
137438953554|46
274877907027|46
893353197652|46
412316860501|46
68719476822|46
481036337239|46
618475290712|46
824633720921|46
1099511627866|46
206158430299|46
481036337244|46
412316860509|46
343597383774|46
1099511627871|46
481036337248|46
824633720929|46
206158430306|46
481036337251|46
1099511627876|46
68719476837|46
343597383782|46
137438953575|46
68719476840|46
1099511627881|46
274877907050|46
824633720939|46
68719476844|46
549755813997|46
110|46
111|66
137438953584|66
618475290737|66
114|66
962072674419|66
206158430324|66
549755814005|66
412316860534|66
206158430327|66
137438953592|66
1099511627897|66
962072674426|66
1030792151163|66
1099511627900|66
962072674429|66
824633720958|66
206158430335|66
412316860544|66
893353197697|66
962072674434|66
68719476867|66
481036337284|66
68719476869|66
412316860550|66
687194767495|66
962072674440|66
1099511627913|66
1099511627914|66
618475290763|66
1030792151180|66
962072674445|66
962072674446|66
1099511627919|66
618475290768|66
824633720977|66
755914244242|66
1030792151187|66
148|71
1168231104661|71
343597383830|71
824633720983|71
412316860568|71
962072674457|71
137438953626|71
343597383835|71
1099511627932|71
1030792151197|71
137438953630|71
687194767519|71
1030792151200|71
68719476897|71
206158430370|71
137438953635|71
755914244260|71
1099511627941|71
343597383846|71
962072674471|71
549755814056|71
618475290793|71
755914244266|71
1168231104683|71
481036337324|71
549755814061|71
343597383854|71
206158430383|71
137438953648|71
1030792151217|71
206158430386|71
137438953651|71
481036337332|71
1168231104693|71
687194767542|71
1168231104695|71
184|90
185|91
137438953658|91
618475290811|91
412316860604|91
343597383869|91
824633721022|91
137438953663|91
137438953664|91
687194767553|91
481036337346|91
206158430403|91
687194767556|91
481036337349|91
755914244294|91
962072674503|91
137438953672|91
549755814089|91
137438953674|91
824633721035|91
343597383884|91
1168231104717|91
343597383886|91
137438953679|91
481036337360|91
962072674513|91
824633721042|91
274877907155|91
137438953684|91
137438953685|91
893353197782|91
549755814103|91
824633721048|91
68719476953|91
343597383898|91
343597383899|91
220|94
221|98
222|101
223|104
224|108
225|135
226|136
227|140
228|142
229|170
755914244326|170
137438953703|170
343597383912|170
755914244329|170
481036337386|170
893353197803|170
137438953708|170
68719476973|170
893353197806|170
343597383919|170
240|170
687194767601|170
687194767602|170
893353197811|170
824633721076|170
245|170
549755814134|170
343597383927|170
755914244344|170
343597383929|170
618475290874|170
481036337403|170
206158430460|170
687194767613|170
274877907198|170
1099511628031|170
481036337408|170
549755814145|170
962072674562|170
274877907203|170
274877907204|170
1099511628037|170
262|170
274877907207|170
549755814152|170
265|255
266|267
412316860683|267
1099511628044|267
1099511628045|267
824633721102|267
481036337423|267
549755814160|267
755914244369|267
1099511628050|267
274877907219|267
343597383956|267
1168231104789|267
1030792151318|267
137438953751|267
343597383960|267
755914244377|267
824633721114|267
893353197851|267
137438953756|267
549755814173|267
1168231104798|267
893353197855|267
68719477024|267
