start_id|end_id
618475290625|618475290624.0
687194767373|481036337164.0
549755814296|343597384085.0
1168231104967|454.0
1168231104976|462.0
687194767833|470.0
343597384162|478.0
893353198059|343597384166.0
1099511628285|502.0
962072674823|518.0
893353198096|343597384206.0
962072674841|549755814422.0
824633721378|137438954014.0
824633721387|481036337702.0
824633721396|824633721390.0
893353198141|893353198134.0
687194767943|687194767942.0
893353198160|893353198158.0
1030792151641|893353198166.0
824633721460|343597384302.0
1030792151677|68719477366.0
1030792151686|343597384324.0
549755814542|343597384324.0
687194768023|412316861075.0
824633721504|68719477407.0
549755814577|68719477423.0
549755814594|412316861119.0
549755814611|68719477455.0
549755814619|68719477455.0
687194768100|687194768095.0
687194768117|687194768111.0
687194768134|68719477503.0
687194768151|68719477519.0
687194768160|343597384479.0
687194768194|687194768190.0
755914244964|687194768221.0
824633721717|824633721709.0
1168231105406|824633721723.0
1099511628678|824633721723.0
206158431119|206158431114.0
1168231105432|549755814807.0
549755814816|549755814807.0
962072675241|343597384612.0
1099511628722|1030792151985.0
1168231105475|687194768318.0
1030792152012|68719477707.0
206158431188|68719477707.0
962072675293|687194768344.0
1168231105510|618475291621.0
962072675319|412316861426.0
824633721856|274877907967.0
1099511628808|274877907967.0
1168231105553|755914245129.0
1030792152116|1030792152112.0
1099511628860|1030792152112.0
549755814990|343597384778.0
1168231105666|137438954622.0
1030792152202|137438954622.0
893353198739|893353198731.0
1168231105692|137438954648.0
893353198774|137438954674.0
1168231105735|755914245311.0
1099511629025|687194768601.0
962072675562|412316861670.0
1099511629043|1099511629042.0
1168231105796|274877908223.0
824633722125|755914245388.0
1030792152341|755914245388.0
687194768670|137438954777.0
687194768688|618475291951.0
1168231105866|206158431561.0
618475291995|618475291990.0
1168231105918|1030792152443.0
1099511629199|962072675720.0
1030792152472|824633722261.0
1168231105961|343597385122.0
893353199026|893353199023.0
962072675779|274877908412.0
1168231106004|893353199048.0
1030792152559|1030792152558.0
1168231106039|1030792152558.0
549755815424|412316861947.0
1168231106057|1544.0
687194768922|618475292181.0
1099511629347|618475292194.0
687194768948|137438955055.0
1099511629373|1030792152636.0
1030792152645|1030792152636.0
549755815511|481036338773.0
1168231106161|549755815535.0
412316862091|137438955145.0
824633722515|137438955145.0
824633722533|824633722531.0
893353199295|687194769085.0
687194769099|687194769097.0
824633722584|687194769110.0
1168231106276|274877908706.0
962072676080|68719478510.0
962072676095|68719478526.0
824633722635|68719478538.0
687194769176|687194769175.0
1030792152869|68719478564.0
962072676145|687194769200.0
962072676157|274877908796.0
755914245961|343597385544.0
962072676182|68719478613.0
1099511629666|68719478625.0
1099511629679|274877908846.0
687194769276|274877908859.0
1168231106440|687194769287.0
549755815828|274877908883.0
481036339106|68719478689.0
962072676270|68719478701.0
893353199953|755914246478.0
755914246498|274877909341.0
962072676723|687194769773.0
824633723259|687194769773.0
1099511630212|412316862847.0
824633723285|687194769808.0
1030792153510|687194769825.0
962072676782|687194769825.0
1099511630629|274877909795.0
1030792153904|618475293487.0
1168231107386|2871.0
1168231107397|2883.0
1099511630672|962072677199.0
1099511630682|893353200471.0
1168231107429|1168231107427.0
1099511630704|137438956399.0
1168231107450|481036340087.0
1099511630725|1030792153987.0
1168231107472|549755816847.0
1099511630746|68719479703.0
1168231107493|137438956451.0
1168231107504|893353200558.0
962072677323|687194770377.0
1168231107539|687194770377.0
1099511631534|1099511631532.0
1168231108280|755914247858.0
824633724609|206158433978.0
962072678091|206158433994.0
618475294420|206158434002.0
618475294438|343597387490.0
1168231108345|755914247928.0
618475294466|343597387520.0
893353201419|274877910792.0
618475294493|206158434072.0
618475294521|343597387576.0
893353201474|893353201472.0
1030792154955|343597387592.0
824633724756|755914248016.0
481036341094|206158434144.0
1099511631727|274877910888.0
1168231108473|755914248056.0
755914248066|755914248064.0
962072678283|274877910920.0
1030792155037|687194771351.0
687194771365|687194771351.0
1030792155054|206158434220.0
